customer_id,customer_name,gender,signup_date,city,state,region,acquisition_channel
141828,Nisha Patel,Male,2025-06-15,Gurugram,Haryana,North,Referral
141829,Kavya Tiwari,Male,2025-09-10,Amritsar,Punjab,North,Organic Search
141830,Sneha Joshi,Male,2025-04-16,Warangal,Telangana,South,Social Media
141831,Vivaan Kumar,Male,2023-06-30,Pune,Maharashtra,West,Paid Search
141832,Pooja Gupta,Male,2023-08-03,Hyderabad,Telangana,South,Organic Search
141833,Pooja Pandey,Male,2025-08-19,Gaya,Bihar,East,Affiliate
141834,Vivaan Mishra,Male,2024-07-06,Ludhiana,Punjab,North,Organic Search
141835,Kavya Joshi,Male,2025-06-02,Bhopal,Madhya Pradesh,Central,Paid Search
141836,Ananya Yadav,Female,2024-10-10,Varanasi,Uttar Pradesh,North,Referral
141837,Riya Pandey,Male,2023-02-18,Kolkata,West Bengal,East,Referral
141838,Aditya Kumar,Male,2025-11-23,New Delhi,Delhi,North,Organic Search
141839,Aditya Patel,Male,2025-08-17,Gwalior,Madhya Pradesh,Central,Organic Search
141840,Isha Mehta,Male,2024-06-07,Surat,Gujarat,West,Email
141841,Pooja Saxena,Male,2023-10-24,Udaipur,Rajasthan,North,Email
141842,Rohan Agarwal,Female,2023-10-27,Kolkata,West Bengal,East,Referral
141843,Sneha Gupta,Male,2025-06-05,Bhopal,Madhya Pradesh,Central,Affiliate
141844,Riya Agarwal,Male,2023-07-29,Varanasi,Uttar Pradesh,North,Paid Search
141845,Arjun Joshi,Male,2024-10-06,Vijayawada,Andhra Pradesh,South,Paid Search
141846,Pooja Mishra,Male,2025-10-17,Siliguri,West Bengal,East,Organic Search
141847,Aditya Mehta,Female,2024-07-23,Udaipur,Rajasthan,North,Referral
141848,Meera Pandey,Male,2024-08-24,Warangal,Telangana,South,Paid Search
141849,Ananya Patel,Female,2024-04-29,Nashik,Maharashtra,West,Social Media
141850,Arjun Saxena,Male,2023-10-03,Gwalior,Madhya Pradesh,Central,Referral
141851,Karan Yadav,Male,2023-10-13,Warangal,Telangana,South,Affiliate
141852,Aditi Agarwal,Male,2024-04-06,Thiruvananthapuram,Kerala,South,Social Media
141853,Neha Mishra,Male,2024-05-17,Bhopal,Madhya Pradesh,Central,Social Media
141854,Riya Saxena,Male,2023-02-02,Ahmedabad,Gujarat,West,Affiliate
141855,Ananya Mishra,Female,2025-07-10,Noida,Uttar Pradesh,North,Referral
141856,Ananya Singh,Female,2023-01-04,Kolkata,West Bengal,East,Affiliate
141857,Arjun Sharma,Female,2023-09-12,Ludhiana,Punjab,North,Affiliate
141858,Simran Patel,Female,2024-01-11,Surat,Gujarat,West,Social Media
141859,Meera Jain,Female,2025-10-22,Indore,Madhya Pradesh,Central,Social Media
141860,Aditya Patel,Male,2025-02-13,Nashik,Maharashtra,West,Organic Search
141861,Arjun Gupta,Male,2023-06-27,Vadodara,Gujarat,West,Paid Search
141862,Ananya Tiwari,Female,2025-03-13,Faridabad,Haryana,North,Paid Search
141863,Meera Sharma,Female,2024-06-29,Vadodara,Gujarat,West,Paid Search
141864,Kavya Patel,Male,2023-01-06,Thiruvananthapuram,Kerala,South,Referral
141865,Vivaan Yadav,Female,2024-03-29,Surat,Gujarat,West,Affiliate
141866,Isha Yadav,Female,2025-01-18,Ludhiana,Punjab,North,Social Media
141867,Riya Agarwal,Male,2024-06-18,Gwalior,Madhya Pradesh,Central,Referral
141868,Pooja Patel,Female,2025-04-10,Vijayawada,Andhra Pradesh,South,Referral
141869,Sneha Jain,Male,2025-12-21,Jaipur,Rajasthan,North,Organic Search
141870,Pooja Verma,Male,2023-09-11,Udaipur,Rajasthan,North,Referral
141871,Ananya Jain,Male,2024-09-30,Hyderabad,Telangana,South,Referral
141872,Rahul Singh,Female,2023-06-17,Gwalior,Madhya Pradesh,Central,Organic Search
141873,Sneha Jain,Male,2024-03-16,Vijayawada,Andhra Pradesh,South,Email
141874,Kavya Verma,Female,2025-02-12,New Delhi,Delhi,North,Paid Search
141875,Sneha Kumar,Male,2024-06-05,Vijayawada,Andhra Pradesh,South,Social Media
141876,Priya Tiwari,Female,2024-09-13,Visakhapatnam,Andhra Pradesh,South,Email
141877,Isha Yadav,Male,2024-06-08,Gurugram,Haryana,North,Organic Search
141878,Simran Pandey,Male,2024-03-10,Siliguri,West Bengal,East,Paid Search
141879,Aarav Verma,Male,2025-03-23,Amritsar,Punjab,North,Referral
141880,Simran Mishra,Female,2024-09-25,Mysuru,Karnataka,South,Email
141881,Ananya Tiwari,Male,2023-10-26,Indore,Madhya Pradesh,Central,Email
141882,Neha Mishra,Male,2025-06-06,Amritsar,Punjab,North,Referral
141883,Kavya Singh,Female,2025-03-28,Ludhiana,Punjab,North,Paid Search
141884,Riya Patel,Male,2023-04-12,Siliguri,West Bengal,East,Referral
141885,Rohan Gupta,Female,2024-11-30,Warangal,Telangana,South,Organic Search
141886,Meera Joshi,Male,2024-07-15,Visakhapatnam,Andhra Pradesh,South,Organic Search
141887,Nisha Joshi,Male,2024-11-15,Gaya,Bihar,East,Organic Search
141888,Rahul Verma,Male,2023-10-30,Faridabad,Haryana,North,Paid Search
141889,Simran Joshi,Female,2023-04-01,Gwalior,Madhya Pradesh,Central,Paid Search
141890,Nisha Joshi,Male,2023-11-08,Kochi,Kerala,South,Affiliate
141891,Pooja Jain,Female,2024-07-20,Jaipur,Rajasthan,North,Email
141892,Arjun Joshi,Male,2025-04-26,Siliguri,West Bengal,East,Organic Search
141893,Vivaan Saxena,Male,2023-12-27,Ludhiana,Punjab,North,Organic Search
141894,Pooja Yadav,Female,2024-12-12,Udaipur,Rajasthan,North,Paid Search
141895,Arjun Mehta,Male,2025-01-23,Mysuru,Karnataka,South,Paid Search
141896,Arjun Verma,Male,2025-08-29,Gurugram,Haryana,North,Paid Search
141897,Priya Tiwari,Male,2025-04-18,Warangal,Telangana,South,Social Media
141898,Vikram Tiwari,Male,2024-02-05,Nagpur,Maharashtra,West,Referral
141899,Rohan Kumar,Female,2024-05-03,Warangal,Telangana,South,Affiliate
141900,Kavya Gupta,Male,2024-07-07,Varanasi,Uttar Pradesh,North,Organic Search
141901,Neha Sharma,Female,2023-12-19,Thiruvananthapuram,Kerala,South,Organic Search
141902,Ananya Patel,Male,2023-06-07,Visakhapatnam,Andhra Pradesh,South,Email
141903,Aditya Singh,Male,2024-09-04,Mysuru,Karnataka,South,Organic Search
141904,Simran Yadav,Male,2025-07-22,Thiruvananthapuram,Kerala,South,Email
141905,Aarav Yadav,Male,2024-05-31,Gaya,Bihar,East,Email
141906,Aditi Yadav,Male,2024-11-08,Visakhapatnam,Andhra Pradesh,South,Social Media
141907,Aditya Pandey,Female,2024-11-29,New Delhi,Delhi,North,Referral
141908,Isha Pandey,Male,2025-09-24,Lucknow,Uttar Pradesh,North,Affiliate
141909,Aarav Saxena,Male,2024-09-24,Kochi,Kerala,South,Affiliate
141910,Aarav Sharma,Male,2024-11-23,Coimbatore,Tamil Nadu,South,Organic Search
141911,Arjun Gupta,Female,2025-09-26,Siliguri,West Bengal,East,Paid Search
141912,Sneha Joshi,Female,2023-05-27,Thiruvananthapuram,Kerala,South,Organic Search
141913,Aarav Patel,Female,2023-06-16,Warangal,Telangana,South,Organic Search
141914,Rohan Gupta,Male,2024-09-08,Pune,Maharashtra,West,Email
141915,Nisha Mehta,Female,2025-08-02,Gurugram,Haryana,North,Organic Search
141916,Sneha Yadav,Female,2025-11-05,Ahmedabad,Gujarat,West,Social Media
141917,Vikram Kumar,Male,2024-03-25,Lucknow,Uttar Pradesh,North,Affiliate
141918,Vivaan Verma,Male,2023-07-03,Warangal,Telangana,South,Social Media
141919,Aarav Patel,Female,2025-02-08,Jaipur,Rajasthan,North,Organic Search
141920,Sneha Mishra,Male,2023-12-26,Kochi,Kerala,South,Organic Search
141921,Riya Mishra,Male,2023-07-29,Mysuru,Karnataka,South,Email
141922,Aditya Singh,Male,2024-12-08,Jodhpur,Rajasthan,North,Paid Search
141923,Rahul Kumar,Male,2025-06-15,New Delhi,Delhi,North,Social Media
141924,Riya Sharma,Female,2024-09-15,Madurai,Tamil Nadu,South,Paid Search
141925,Riya Patel,Male,2024-01-01,Mangaluru,Karnataka,South,Organic Search
141926,Ananya Pandey,Male,2023-07-20,Jaipur,Rajasthan,North,Social Media
141927,Sneha Jain,Male,2025-10-12,Bhopal,Madhya Pradesh,Central,Email
141928,Pooja Singh,Female,2023-06-26,Nashik,Maharashtra,West,Email
141929,Aditya Patel,Male,2024-12-12,Nashik,Maharashtra,West,Paid Search
141930,Karan Sharma,Female,2023-06-10,Patna,Bihar,East,Social Media
141931,Aarav Jain,Female,2024-06-27,Chennai,Tamil Nadu,South,Referral
141932,Rohan Jain,Male,2024-08-09,Bhopal,Madhya Pradesh,Central,Paid Search
141933,Priya Sharma,Female,2025-06-25,Pune,Maharashtra,West,Email
141934,Aarav Patel,Male,2025-09-25,Bhopal,Madhya Pradesh,Central,Paid Search
141935,Karan Agarwal,Female,2025-08-19,Kochi,Kerala,South,Social Media
141936,Rohan Pandey,Female,2024-07-03,Ahmedabad,Gujarat,West,Referral
141937,Simran Saxena,Male,2024-07-19,Siliguri,West Bengal,East,Paid Search
141938,Vivaan Gupta,Female,2024-03-24,Coimbatore,Tamil Nadu,South,Paid Search
141939,Karan Verma,Male,2023-08-22,Madurai,Tamil Nadu,South,Referral
141940,Simran Gupta,Male,2023-08-18,Noida,Uttar Pradesh,North,Email
141941,Ananya Verma,Male,2023-06-21,Jaipur,Rajasthan,North,Paid Search
141942,Rohan Kumar,Female,2025-08-28,Visakhapatnam,Andhra Pradesh,South,Social Media
141943,Isha Gupta,Male,2025-03-08,Nashik,Maharashtra,West,Paid Search
141944,Priya Tiwari,Male,2025-12-16,Ahmedabad,Gujarat,West,Organic Search
141945,Aarav Yadav,Male,2023-12-23,Amritsar,Punjab,North,Affiliate
141946,Ananya Kumar,Male,2025-02-16,Udaipur,Rajasthan,North,Affiliate
141947,Vivaan Pandey,Female,2023-02-08,Faridabad,Haryana,North,Affiliate
141948,Aditya Jain,Male,2024-07-18,Hyderabad,Telangana,South,Organic Search
141949,Kavya Gupta,Male,2024-03-15,Gwalior,Madhya Pradesh,Central,Referral
141950,Kavya Gupta,Male,2025-09-27,Vijayawada,Andhra Pradesh,South,Paid Search
141951,Vikram Verma,Female,2024-05-03,Siliguri,West Bengal,East,Organic Search
141952,Rahul Jain,Male,2024-07-28,Faridabad,Haryana,North,Paid Search
141953,Aarav Jain,Female,2025-08-11,Gaya,Bihar,East,Referral
141954,Kavya Agarwal,Male,2024-01-14,Nashik,Maharashtra,West,Social Media
141955,Isha Kumar,Male,2025-09-26,New Delhi,Delhi,North,Organic Search
141956,Meera Patel,Female,2023-07-24,Gwalior,Madhya Pradesh,Central,Social Media
141957,Aditya Agarwal,Male,2025-07-10,Hyderabad,Telangana,South,Referral
141958,Vivaan Pandey,Male,2023-05-31,Udaipur,Rajasthan,North,Social Media
141959,Rahul Patel,Male,2024-09-02,Udaipur,Rajasthan,North,Paid Search
141960,Meera Kumar,Male,2024-05-06,Gurugram,Haryana,North,Referral
141961,Arjun Sharma,Male,2023-05-11,Vijayawada,Andhra Pradesh,South,Organic Search
141962,Pooja Joshi,Female,2024-03-02,Visakhapatnam,Andhra Pradesh,South,Affiliate
141963,Pooja Gupta,Female,2023-05-09,Nashik,Maharashtra,West,Affiliate
141964,Meera Joshi,Male,2023-08-15,Faridabad,Haryana,North,Referral
141965,Aarav Pandey,Male,2025-03-14,Gaya,Bihar,East,Referral
141966,Pooja Saxena,Male,2024-07-10,Ludhiana,Punjab,North,Email
141967,Nisha Patel,Female,2025-01-04,Ahmedabad,Gujarat,West,Paid Search
141968,Priya Kumar,Male,2025-03-08,Jodhpur,Rajasthan,North,Organic Search
141969,Kavya Kumar,Female,2025-02-12,Surat,Gujarat,West,Paid Search
141970,Vikram Mehta,Male,2024-11-05,Warangal,Telangana,South,Referral
141971,Aditya Sharma,Male,2024-08-07,Mangaluru,Karnataka,South,Affiliate
141972,Karan Saxena,Female,2025-04-26,Indore,Madhya Pradesh,Central,Referral
141973,Isha Tiwari,Male,2025-08-18,Varanasi,Uttar Pradesh,North,Organic Search
141974,Vivaan Pandey,Female,2025-06-05,Faridabad,Haryana,North,Affiliate
141975,Neha Sharma,Female,2024-04-18,Amritsar,Punjab,North,Organic Search
141976,Vivaan Pandey,Male,2023-05-29,Mysuru,Karnataka,South,Paid Search
141977,Simran Mishra,Female,2023-12-31,Bengaluru,Karnataka,South,Organic Search
141978,Simran Singh,Female,2025-12-22,Jaipur,Rajasthan,North,Organic Search
141979,Neha Sharma,Female,2025-01-25,Ludhiana,Punjab,North,Paid Search
141980,Vikram Verma,Male,2023-06-29,Mumbai,Maharashtra,West,Paid Search
141981,Aditi Saxena,Female,2024-02-07,Vadodara,Gujarat,West,Email
141982,Simran Joshi,Female,2025-03-19,Mangaluru,Karnataka,South,Organic Search
141983,Pooja Agarwal,Female,2025-10-16,Ludhiana,Punjab,North,Affiliate
141984,Simran Tiwari,Female,2025-08-19,Kochi,Kerala,South,Affiliate
141985,Ananya Sharma,Male,2024-07-21,Nashik,Maharashtra,West,Referral
141986,Aditya Tiwari,Female,2025-05-17,New Delhi,Delhi,North,Organic Search
141987,Riya Yadav,Female,2025-09-14,New Delhi,Delhi,North,Paid Search
141988,Simran Singh,Female,2024-10-05,Amritsar,Punjab,North,Affiliate
141989,Aditi Saxena,Male,2025-05-14,Kochi,Kerala,South,Organic Search
141990,Simran Mishra,Male,2023-08-04,Hyderabad,Telangana,South,Paid Search
141991,Aarav Tiwari,Male,2023-03-04,New Delhi,Delhi,North,Paid Search
141992,Riya Pandey,Male,2024-06-21,Indore,Madhya Pradesh,Central,Organic Search
141993,Neha Sharma,Female,2024-11-18,Kochi,Kerala,South,Organic Search
141994,Aarav Singh,Female,2023-12-09,Thiruvananthapuram,Kerala,South,Organic Search
141995,Pooja Yadav,Female,2024-06-25,Vadodara,Gujarat,West,Referral
141996,Aditya Saxena,Male,2024-04-26,Gurugram,Haryana,North,Organic Search
141997,Rohan Singh,Male,2024-03-28,Vijayawada,Andhra Pradesh,South,Paid Search
141998,Karan Verma,Male,2025-04-12,Amritsar,Punjab,North,Social Media
141999,Simran Tiwari,Male,2023-02-06,Jodhpur,Rajasthan,North,Organic Search
142000,Isha Mehta,Female,2023-08-09,Mangaluru,Karnataka,South,Email
142001,Riya Kumar,Male,2025-08-19,Hyderabad,Telangana,South,Referral
142002,Aarav Kumar,Female,2025-09-09,Warangal,Telangana,South,Email
142003,Aditi Agarwal,Male,2023-12-25,Visakhapatnam,Andhra Pradesh,South,Affiliate
142004,Arjun Yadav,Male,2024-05-24,Gaya,Bihar,East,Social Media
142005,Karan Joshi,Female,2025-12-30,Amritsar,Punjab,North,Referral
142006,Simran Sharma,Female,2024-05-10,Gurugram,Haryana,North,Paid Search
142007,Vivaan Jain,Female,2025-06-11,Jaipur,Rajasthan,North,Affiliate
142008,Riya Saxena,Male,2023-05-03,Gurugram,Haryana,North,Paid Search
142009,Pooja Pandey,Male,2025-05-29,Bhopal,Madhya Pradesh,Central,Referral
142010,Priya Kumar,Female,2024-07-11,Gurugram,Haryana,North,Referral
142011,Riya Agarwal,Female,2024-10-10,Chennai,Tamil Nadu,South,Email
142012,Pooja Pandey,Female,2023-12-23,Mangaluru,Karnataka,South,Affiliate
142013,Rahul Sharma,Male,2025-06-27,New Delhi,Delhi,North,Organic Search
142014,Isha Patel,Female,2023-11-24,Coimbatore,Tamil Nadu,South,Paid Search
142015,Vivaan Saxena,Male,2023-10-02,Vijayawada,Andhra Pradesh,South,Organic Search
142016,Nisha Singh,Male,2024-03-25,Vijayawada,Andhra Pradesh,South,Affiliate
142017,Pooja Mehta,Male,2024-10-10,New Delhi,Delhi,North,Referral
142018,Pooja Patel,Female,2023-02-10,Kolkata,West Bengal,East,Social Media
142019,Priya Gupta,Male,2024-09-30,Vijayawada,Andhra Pradesh,South,Organic Search
142020,Aditi Jain,Female,2023-10-25,Faridabad,Haryana,North,Paid Search
142021,Meera Joshi,Female,2024-04-16,Gwalior,Madhya Pradesh,Central,Organic Search
142022,Sneha Joshi,Male,2023-09-01,Siliguri,West Bengal,East,Referral
142023,Priya Mishra,Female,2024-09-12,Coimbatore,Tamil Nadu,South,Organic Search
142024,Neha Mishra,Female,2023-03-29,Thiruvananthapuram,Kerala,South,Affiliate
142025,Simran Mehta,Female,2025-04-07,Nagpur,Maharashtra,West,Organic Search
142026,Nisha Yadav,Male,2023-09-24,Thiruvananthapuram,Kerala,South,Organic Search
142027,Isha Saxena,Male,2023-07-24,Thiruvananthapuram,Kerala,South,Paid Search
142028,Riya Jain,Male,2023-01-23,Mangaluru,Karnataka,South,Email
142029,Riya Patel,Female,2025-12-05,Udaipur,Rajasthan,North,Organic Search
142030,Sneha Jain,Female,2025-02-19,Kochi,Kerala,South,Social Media
142031,Priya Jain,Male,2024-05-28,Jaipur,Rajasthan,North,Social Media
142032,Ananya Jain,Female,2023-12-07,Chennai,Tamil Nadu,South,Email
142033,Neha Singh,Male,2025-01-28,Pune,Maharashtra,West,Social Media
142034,Aditi Sharma,Male,2024-05-23,Ahmedabad,Gujarat,West,Email
142035,Kavya Pandey,Female,2025-09-19,Coimbatore,Tamil Nadu,South,Referral
142036,Sneha Tiwari,Female,2025-03-20,Ludhiana,Punjab,North,Email
142037,Aditi Singh,Male,2025-11-26,Amritsar,Punjab,North,Affiliate
142038,Pooja Kumar,Male,2025-08-07,Coimbatore,Tamil Nadu,South,Organic Search
142039,Nisha Pandey,Male,2024-10-04,Bengaluru,Karnataka,South,Affiliate
142040,Aarav Saxena,Female,2023-01-30,Coimbatore,Tamil Nadu,South,Referral
142041,Ananya Verma,Female,2025-11-16,Ahmedabad,Gujarat,West,Organic Search
142042,Meera Mishra,Male,2023-09-28,Patna,Bihar,East,Email
142043,Aditi Kumar,Female,2024-09-22,New Delhi,Delhi,North,Email
142044,Priya Agarwal,Female,2025-04-17,Vijayawada,Andhra Pradesh,South,Organic Search
142045,Rohan Saxena,Female,2023-10-07,Patna,Bihar,East,Email
142046,Rahul Verma,Female,2025-04-24,Nagpur,Maharashtra,West,Organic Search
142047,Vikram Mishra,Male,2024-08-26,Chennai,Tamil Nadu,South,Organic Search
142048,Nisha Saxena,Male,2025-10-07,Patna,Bihar,East,Referral
142049,Ananya Saxena,Male,2023-05-10,Jodhpur,Rajasthan,North,Organic Search
142050,Kavya Sharma,Female,2023-11-03,Jodhpur,Rajasthan,North,Referral
142051,Neha Pandey,Male,2025-03-05,Noida,Uttar Pradesh,North,Email
142052,Kavya Saxena,Female,2025-08-31,Surat,Gujarat,West,Social Media
142053,Riya Saxena,Male,2023-09-14,Bhopal,Madhya Pradesh,Central,Referral
142054,Sneha Tiwari,Female,2025-02-28,Gurugram,Haryana,North,Paid Search
142055,Riya Kumar,Female,2024-03-30,Surat,Gujarat,West,Social Media
142056,Aditi Mishra,Female,2025-08-10,Kolkata,West Bengal,East,Paid Search
142057,Rahul Yadav,Male,2024-02-17,Mangaluru,Karnataka,South,Paid Search
142058,Rahul Gupta,Female,2025-11-09,Gurugram,Haryana,North,Paid Search
142059,Simran Kumar,Male,2023-09-16,Gaya,Bihar,East,Affiliate
142060,Rahul Sharma,Female,2025-12-24,Faridabad,Haryana,North,Paid Search
142061,Rahul Mishra,Male,2025-02-27,Patna,Bihar,East,Referral
142062,Vikram Verma,Male,2023-08-27,Visakhapatnam,Andhra Pradesh,South,Organic Search
142063,Isha Agarwal,Female,2023-12-16,Thiruvananthapuram,Kerala,South,Social Media
142064,Rohan Kumar,Male,2023-03-15,Amritsar,Punjab,North,Affiliate
142065,Kavya Sharma,Female,2025-10-28,Warangal,Telangana,South,Organic Search
142066,Arjun Singh,Female,2023-06-18,Pune,Maharashtra,West,Paid Search
142067,Nisha Gupta,Male,2023-01-08,Lucknow,Uttar Pradesh,North,Email
142068,Rahul Tiwari,Female,2024-10-05,Gurugram,Haryana,North,Email
142069,Rahul Kumar,Male,2024-05-11,Kochi,Kerala,South,Organic Search
142070,Rohan Saxena,Female,2025-01-06,Gwalior,Madhya Pradesh,Central,Organic Search
142071,Aditi Kumar,Male,2024-05-23,Patna,Bihar,East,Affiliate
142072,Vivaan Jain,Male,2023-08-19,Pune,Maharashtra,West,Paid Search
142073,Neha Yadav,Female,2024-10-02,Kolkata,West Bengal,East,Paid Search
142074,Meera Agarwal,Male,2025-07-25,Bhopal,Madhya Pradesh,Central,Affiliate
142075,Aarav Jain,Male,2023-05-12,New Delhi,Delhi,North,Email
142076,Ananya Verma,Male,2023-10-26,Faridabad,Haryana,North,Paid Search
142077,Aarav Verma,Female,2025-07-31,Warangal,Telangana,South,Referral
142078,Ananya Mehta,Male,2025-10-03,New Delhi,Delhi,North,Social Media
142079,Meera Saxena,Male,2023-09-01,Gaya,Bihar,East,Social Media
142080,Isha Joshi,Male,2025-06-04,Vadodara,Gujarat,West,Referral
142081,Aarav Sharma,Female,2024-02-24,Kolkata,West Bengal,East,Email
142082,Arjun Pandey,Male,2025-02-24,Siliguri,West Bengal,East,Social Media
142083,Aditya Sharma,Female,2024-09-10,Bhopal,Madhya Pradesh,Central,Social Media
142084,Neha Yadav,Male,2024-03-28,Surat,Gujarat,West,Email
142085,Ananya Patel,Male,2023-01-06,Ludhiana,Punjab,North,Social Media
142086,Karan Agarwal,Female,2024-02-01,Thiruvananthapuram,Kerala,South,Organic Search
142087,Isha Singh,Male,2024-11-12,Jodhpur,Rajasthan,North,Social Media
142088,Aarav Sharma,Female,2025-04-20,New Delhi,Delhi,North,Email
142089,Aditya Mishra,Female,2023-08-11,Coimbatore,Tamil Nadu,South,Organic Search
142090,Vivaan Sharma,Male,2023-08-04,Gurugram,Haryana,North,Referral
142091,Sneha Saxena,Female,2025-04-12,Bengaluru,Karnataka,South,Paid Search
142092,Aarav Sharma,Male,2023-09-30,Gurugram,Haryana,North,Organic Search
142093,Rahul Pandey,Female,2023-11-11,Indore,Madhya Pradesh,Central,Paid Search
142094,Riya Mishra,Male,2024-03-30,Vadodara,Gujarat,West,Organic Search
142095,Karan Sharma,Male,2024-10-20,Nagpur,Maharashtra,West,Paid Search
142096,Rahul Yadav,Male,2023-12-27,Siliguri,West Bengal,East,Organic Search
142097,Sneha Sharma,Male,2024-07-01,Patna,Bihar,East,Email
142098,Aarav Verma,Female,2025-11-17,New Delhi,Delhi,North,Organic Search
142099,Aditya Patel,Female,2025-08-22,Ludhiana,Punjab,North,Social Media
142100,Aditi Yadav,Male,2024-05-23,New Delhi,Delhi,North,Paid Search
142101,Rahul Joshi,Male,2024-01-25,Vadodara,Gujarat,West,Referral
142102,Aditya Agarwal,Female,2024-03-08,Udaipur,Rajasthan,North,Affiliate
142103,Vivaan Jain,Female,2024-07-04,Gurugram,Haryana,North,Paid Search
142104,Neha Tiwari,Male,2024-03-13,Mysuru,Karnataka,South,Referral
142105,Nisha Joshi,Female,2024-08-08,Hyderabad,Telangana,South,Paid Search
142106,Rohan Sharma,Male,2024-09-05,Amritsar,Punjab,North,Email
142107,Ananya Singh,Male,2023-05-02,Coimbatore,Tamil Nadu,South,Social Media
142108,Meera Saxena,Female,2024-10-14,Gwalior,Madhya Pradesh,Central,Affiliate
142109,Aditya Sharma,Female,2024-08-17,Warangal,Telangana,South,Social Media
142110,Pooja Verma,Male,2025-10-08,Lucknow,Uttar Pradesh,North,Organic Search
142111,Vivaan Saxena,Male,2024-06-19,Jaipur,Rajasthan,North,Referral
142112,Rohan Pandey,Male,2024-04-07,Warangal,Telangana,South,Social Media
142113,Meera Patel,Male,2023-07-07,Mysuru,Karnataka,South,Paid Search
142114,Arjun Sharma,Male,2023-05-24,Ludhiana,Punjab,North,Organic Search
142115,Riya Agarwal,Male,2024-11-11,Faridabad,Haryana,North,Social Media
142116,Neha Tiwari,Male,2024-03-24,Coimbatore,Tamil Nadu,South,Organic Search
142117,Karan Sharma,Male,2024-07-14,Jodhpur,Rajasthan,North,Organic Search
142118,Neha Mishra,Male,2023-10-25,Gaya,Bihar,East,Affiliate
142119,Vivaan Yadav,Male,2023-06-04,Kanpur,Uttar Pradesh,North,Affiliate
142120,Aditya Tiwari,Female,2025-11-25,Nagpur,Maharashtra,West,Social Media
142121,Vikram Singh,Male,2024-11-18,Siliguri,West Bengal,East,Paid Search
142122,Meera Kumar,Male,2024-08-28,Thiruvananthapuram,Kerala,South,Email
142123,Aarav Kumar,Male,2024-05-29,Thiruvananthapuram,Kerala,South,Organic Search
142124,Arjun Tiwari,Male,2023-02-14,Surat,Gujarat,West,Affiliate
142125,Aditya Gupta,Male,2025-09-18,Gaya,Bihar,East,Affiliate
142126,Priya Jain,Female,2024-11-05,Udaipur,Rajasthan,North,Email
142127,Neha Joshi,Female,2024-08-12,Thiruvananthapuram,Kerala,South,Email
142128,Pooja Mehta,Female,2025-11-29,Siliguri,West Bengal,East,Referral
142129,Karan Patel,Male,2023-09-24,Kochi,Kerala,South,Social Media
142130,Arjun Mehta,Male,2023-08-08,Warangal,Telangana,South,Social Media
142131,Pooja Jain,Male,2025-03-22,Kochi,Kerala,South,Affiliate
142132,Isha Joshi,Female,2025-09-06,Patna,Bihar,East,Paid Search
142133,Sneha Pandey,Female,2024-04-09,Gurugram,Haryana,North,Social Media
142134,Pooja Mishra,Female,2023-06-27,Kanpur,Uttar Pradesh,North,Organic Search
142135,Vikram Pandey,Male,2025-07-02,Amritsar,Punjab,North,Organic Search
142136,Aditya Gupta,Female,2023-06-26,New Delhi,Delhi,North,Email
142137,Nisha Verma,Female,2024-05-08,Visakhapatnam,Andhra Pradesh,South,Referral
142138,Vivaan Joshi,Female,2024-03-15,New Delhi,Delhi,North,Social Media
142139,Meera Joshi,Female,2023-08-19,Ludhiana,Punjab,North,Organic Search
142140,Priya Tiwari,Male,2025-11-07,Gwalior,Madhya Pradesh,Central,Affiliate
142141,Ananya Joshi,Female,2024-06-29,Warangal,Telangana,South,Affiliate
142142,Rohan Saxena,Male,2024-11-02,Kochi,Kerala,South,Paid Search
142143,Aditi Joshi,Male,2023-04-24,Hyderabad,Telangana,South,Organic Search
142144,Aditi Gupta,Female,2025-06-29,Noida,Uttar Pradesh,North,Organic Search
142145,Isha Pandey,Male,2024-03-07,Pune,Maharashtra,West,Paid Search
142146,Rohan Patel,Female,2023-05-12,Amritsar,Punjab,North,Affiliate
142147,Karan Gupta,Male,2024-09-11,Warangal,Telangana,South,Referral
142148,Isha Pandey,Male,2024-10-13,Ludhiana,Punjab,North,Organic Search
142149,Aarav Yadav,Male,2024-11-06,Kanpur,Uttar Pradesh,North,Organic Search
142150,Riya Sharma,Male,2025-05-09,Nagpur,Maharashtra,West,Affiliate
142151,Aarav Mishra,Female,2024-02-17,Visakhapatnam,Andhra Pradesh,South,Paid Search
142152,Priya Yadav,Female,2023-12-27,New Delhi,Delhi,North,Organic Search
142153,Aditi Yadav,Male,2023-06-21,Patna,Bihar,East,Paid Search
142154,Sneha Verma,Male,2025-11-28,Hyderabad,Telangana,South,Social Media
142155,Neha Verma,Female,2023-12-17,Jodhpur,Rajasthan,North,Organic Search
142156,Vikram Kumar,Male,2025-11-14,Nagpur,Maharashtra,West,Affiliate
142157,Rahul Jain,Male,2024-07-11,Chennai,Tamil Nadu,South,Affiliate
142158,Meera Jain,Female,2025-11-03,Faridabad,Haryana,North,Social Media
142159,Isha Tiwari,Female,2024-08-21,Siliguri,West Bengal,East,Organic Search
142160,Aditi Gupta,Male,2025-10-29,Udaipur,Rajasthan,North,Organic Search
142161,Meera Gupta,Female,2025-07-10,Visakhapatnam,Andhra Pradesh,South,Paid Search
142162,Aditya Jain,Male,2023-03-06,Ahmedabad,Gujarat,West,Organic Search
